"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2019,12,138965234,26155585
2019,12,138965237,26155586
2019,12,138965243,26155588
2019,19,138965284,26155603
2019,12,138965300,26155608
2019,12,138965303,26155610
2019,12,138965306,26155613
2019,12,138965367,26155624
2019,12,138965903,26155742
2019,20,138965907,26155745
2019,12,138976361,26155867
2019,12,138976651,26155929
2019,18,138978200,26156264
2019,12,138978778,26156378
2019,19,138978780,26156379
2019,12,138979232,26156467
2019,19,138979808,26156547
2019,12,138979881,26156556
2019,12,138979943,26156572
2019,12,138979947,26156574
2019,12,138980285,26156654
2019,12,139043014,26175879
2019,6,139043609,26176069
2019,12,139043356,26175981
2019,20,139043762,26176111
2019,12,142212348,27606801
2019,20,144121488,28167551
2019,12,144121818,28167637
2019,12,144121816,28167636
2019,12,144121887,28167666
2019,12,144122117,28167716
2019,12,144122362,28167784
2019,3,144122366,28167785
2019,12,144122444,28167817
2019,9,144122454,28167821
2019,20,144122465,28167824
2019,12,141975892,27532937
2019,12,141975976,27532953
2019,20,142338072,27625928
2019,18,142471206,27666764
2019,18,142471243,27666776
2019,3,142475966,27667652
2019,3,142475968,27667653
2019,3,142475970,27667654
2019,12,142475985,27667657
2019,20,142475992,27667661
2019,12,142476009,27667669
2019,12,142476081,27671769
2019,12,142476086,27671770
2019,12,142476096,27671775
2019,12,142476164,27671785
2019,3,142476166,27671786
2019,12,142486190,27671792
2019,20,141517298,27422112
2019,10,141390079,27366957
2019,22,141399658,27367709
2019,10,142549574,27676252
2019,10,141425942,27372749
2019,12,141425057,27372506
2019,12,141425419,27372637
2019,20,141425438,27372640
2019,18,141425941,27372748
2019,19,141425828,27372728
2019,18,141425828,27372727
2019,20,141425952,27372750
2019,12,141270514,27329678
2019,4,141358530,27334799
2019,5,141278989,27331463
2019,18,141425088,27372518
2019,20,141425531,27372673
2019,12,141425485,27372648
2019,12,141425486,27372649
2019,9,141425824,27372726
2019,12,141425541,27372675
2019,22,141425723,27372708
2019,20,141425800,27372723
2019,18,141425823,27372725
2019,20,141425894,27372740
2019,9,141425929,27372746
2019,12,141425955,27372751
2019,12,141425956,27372752
2019,20,141436222,27376769
2019,3,141441176,27381762
2019,3,141441177,27381763
2019,12,141441279,27381796
2019,12,141441369,27381825
2019,12,143093246,27861903
2019,2,142212424,27606826
2019,20,142212399,27606817
2019,12,141159952,27292181
2019,9,142212277,27606785
2019,12,141178126,27292512
2019,20,142212275,27606783
2019,20,142212366,27606807
2019,12,142212442,27606830
2019,12,145941639,28776767
2019,12,141088578,27269641
2019,12,142328520,27625108
2019,18,142328533,27625111
2019,12,142328537,27625114
2019,19,142328566,27625122
2019,18,142328741,27625166
2019,18,142328742,27625167
2019,18,142328745,27625168
2019,11,142328841,27625185
2019,19,142328843,27625186
2019,18,142328877,27625194
2019,9,142328879,27625195
2019,18,142329002,27625223
2019,18,142329232,27625270
2019,19,142330190,27625435
2019,3,141087633,27269446
2019,12,141093842,27260103
2019,12,141103696,27261256
2019,3,141104281,27261381
2019,12,141205608,27293729
2019,18,141205860,27293791
2019,12,141400790,27367964
2019,12,141916825,27521851
2019,12,143094823,27862249
2019,12,143094824,27862250
2019,20,141205570,27293714
2019,12,141205618,27293733
2019,12,141205619,27293734
2019,18,141205648,27293741
2019,18,141205837,27293790
2019,12,141205938,27293814
2019,18,141205938,27293815
2019,3,141425069,27372512
2019,12,141441292,27381800
2019,10,141278895,27331444
2019,12,141278905,27331447
2019,20,141279168,27331511
2019,12,141280328,27331871
2019,12,142405013,27640557
2019,3,142405605,27640649
2019,12,142405917,27640721
2019,12,142405748,27640677
2019,12,142405750,27640679
2019,12,142405766,27640685
2019,12,142405822,27640703
2019,12,142405827,27640707
2019,12,142405867,27640715
2019,18,142405878,27640716
2019,20,142405882,27640717
2019,12,142405916,27640720
2019,12,142405927,27640724
2019,12,142406011,27640741
2019,12,142406045,27640747
2019,12,142475949,27667650
2019,20,142476046,27667681
2019,12,142486329,27671824
2019,20,142496181,27671851
2019,20,141411168,27370552
2019,3,141411287,27370605
2019,12,141411289,27370606
2019,12,141411293,27370607
2019,20,141441354,27381818
2019,18,141425886,27372739
2019,20,141425731,27372710
2019,12,141424897,27372441
2019,20,141425526,27372670
2019,14,141425328,27372601
2019,12,141425548,27372678
2019,12,141425377,27372626
2019,20,141425475,27372647
2019,20,141425917,27372745
2019,18,141425558,27372681
2019,12,141436192,27376766
2019,12,141436240,27376772
2019,12,141441221,27381778
2019,12,141441511,27381891
2019,12,141919004,27522257
2019,9,143095487,27862365
2019,2,143095516,27862371
2019,12,143095552,27862377
2019,12,141278551,27331353
2019,3,141358073,27334639
2019,12,141279150,27331505
2019,12,141279151,27331506
2019,12,141279152,27331507
2019,18,141279261,27331557
2019,12,141358300,27334739
2019,12,141951775,27526275
2019,3,141971265,27531792
2019,3,141971266,27531793
2019,12,141971314,27531806
2019,12,141971798,27531906
2019,12,141971797,27531905
2019,12,142414802,27652367
2019,12,142414859,27652389
2019,12,142501206,27671860
2019,3,141466190,27396766
2019,12,141480493,27417434
2019,3,141156177,27291762
2019,18,141387883,27336586
2019,12,141280579,27331924
2019,12,141374749,27335973
2019,12,141425958,27372753
2019,18,141425958,27372754
2019,18,141441267,27381794
2019,12,141479140,27417199
2019,9,144156587,28169909
2019,20,141205927,27293806
2019,18,141278450,27331324
2019,12,141278511,27331328
2019,12,141358263,27334721
2019,20,141441375,27381829
2019,20,141279128,27331502
2019,3,141387887,27336589
2019,20,141390548,27367055
2019,12,141399226,27367608
2019,20,141411526,27370665
2019,12,141424969,27372466
2019,20,141425914,27372744
2019,12,141466223,27396769
2019,9,141278928,27331452
2019,12,141278710,27331405
2019,18,141358626,27334819
2019,18,141234677,27296752
2019,3,141387885,27336587
2019,18,141390430,27367030
2019,20,141390166,27366970
2019,12,141400259,27367844
2019,3,141399842,27367745
2019,12,141399893,27367761
2019,3,141402404,27368347
2019,12,141358174,27334692
2019,12,141358681,27334831
2019,18,141358475,27334787
2019,18,139558849,26323347
2019,22,142135147,27534774
2019,12,141425514,27372665
2019,18,141425669,27372700
2019,3,141436226,27376770
2019,20,141278954,27331457
2019,20,141390473,27367039
2019,19,141425674,27372701
2019,12,141424908,27372446
2019,17,141425855,27372732
2019,12,141424906,27372444
2019,20,141441178,27381764
2019,10,141425855,27372731
2019,12,141425896,27372741
2019,12,141278641,27331394
2019,2,141424913,27372447
2019,12,141436214,27376768
2019,12,141411657,27370689
2019,12,141425315,27372595
2019,18,139726175,26391762
2019,18,139726176,26391763
2019,12,138789169,26118324
2019,20,138803036,26119100
2019,12,138803207,26119128
2019,12,138803214,26119130
2019,20,138803366,26119157
2019,12,138803412,26119161
2019,10,139299799,26224801
2019,12,138803413,26119162
2019,20,138803778,26119218
2019,12,138804900,26119470
2019,12,138804903,26119471
2019,12,138805147,26119524
2019,12,138805313,26119555
2019,12,138805667,26119613
2019,12,138805795,26119641
2019,12,138805935,26119673
2019,12,138806113,26119711
2019,12,138816456,26119792
2019,12,138816542,26119810
2019,12,138816908,26119915
2019,12,138817235,26120031
2019,9,138979553,26156519
2019,2,138979964,26156577
2019,12,138979968,26156579
2019,12,138979969,26156580
2019,18,139326133,26250393
2019,20,141411232,27370573
2019,12,141411363,27370620
2019,9,141411278,27370603
2019,12,141411281,27370604
2019,20,141411511,27370663
2019,12,141411620,27370680
2019,12,143943574,28110250
2019,18,142138089,27587020
2019,12,141221911,27321934
2019,12,142177937,27593366
2019,20,142178204,27593472
2019,12,141222265,27321994
2019,12,142138993,27587225
2019,12,140059147,26766480
2019,18,139751352,26401818
2019,2,139751546,26401852
2019,12,139751372,26401823
2019,20,139751320,26401803
2019,12,139761257,26401891
2019,12,139761265,26401898
2019,12,139761287,26401902
2019,12,139761302,26401906
2019,12,139761303,26401907
2019,12,139761304,26401908
2019,12,139761308,26401911
2019,12,139761310,26401913
2019,3,140750366,27155587
2019,12,139751454,26401835
2019,12,139751511,26401844
2019,18,139751511,26401845
2019,12,139761240,26401883
2019,12,139761332,26401919
2019,19,140750462,27155617
2019,19,140750546,27155639
2019,12,140751168,27155775
2019,12,140756205,27155795
2019,12,140756204,27155794
2019,9,140756248,27155812
2019,10,140756265,27155820
2019,18,140756272,27155822
2019,12,140991211,27246774
2019,20,140991241,27246778
2019,20,138803605,26119195
2019,12,138804841,26119449
2019,18,138805672,26119614
2019,3,139281258,26221833
2019,12,138805712,26119628
2019,20,138816321,26119756
2019,12,138816358,26119771
2019,2,138816843,26119892
2019,12,138963908,26155318
2019,12,138964146,26155357
2019,12,138964231,26155385
2019,12,138965825,26155724
2019,12,138965828,26155727
2019,6,138976714,26155946
2019,6,138976715,26155947
2019,12,138991355,26156699
2019,12,138789051,26118301
2019,20,138789142,26118316
2019,12,138804762,26119428
2019,12,138804771,26119429
2019,12,138816684,26119845
2019,18,138979821,26156550
2019,12,138979957,26156576
2019,18,139043946,26176150
2019,12,138741155,26082894
2019,12,138741163,26082900
2019,18,138741169,26082904
2019,18,138741168,26082903
2019,12,138741262,26082929
2019,12,138741265,26082931
2019,12,138976181,26155803
2019,23,144117825,28163153
2019,12,140871174,27201762
2019,18,139566685,26315145
2019,20,139751309,26401794
2019,3,139765202,26402620
2019,12,142231243,27603065
2019,12,142229207,27602593
2019,3,142229212,27602595
2019,12,142232042,27603359
2019,12,142229405,27602670
2019,12,142229751,27602757
2019,12,142235566,27604231
2019,12,138789073,26118304
2019,12,139043188,26175937
2019,12,144070737,28146760
2019,18,144118291,28171863
2019,18,144120992,28172572
2019,12,144139268,28173211
2019,12,144139281,28173216
2019,12,138661518,26062087
2019,20,138661566,26062101
2019,20,138803119,26119114
2019,12,140144365,26788815
2019,3,140237536,26813374
2019,12,140144372,26788821
2019,20,140731635,27153670
2019,12,139761343,26401924
2019,12,142229400,27602666
2019,12,142232695,27603576
2019,19,142232749,27603596
2019,12,138728997,26082883
2019,20,140611229,27101783
2019,10,140636281,27126788
2019,12,140641205,27131763
2019,3,147324299,29244208
2019,9,147324349,29244221
2019,12,139571238,26341771
2019,12,139571241,26341773
2019,12,140122595,26781173
2019,12,146468075,28967539
2019,3,138728991,26082882
2019,12,139751270,26401778
2019,18,139761338,26401920
2019,12,140336179,26916764
2019,12,143068213,27841466
2019,10,138741209,26082913
2019,20,139721198,26386764
2019,10,142138088,27587019
2019,20,142138470,27587094
2019,12,138741270,26082934
2019,12,139751342,26401813
2019,12,139751345,26401816
2019,12,139751530,26401847
2019,12,139751559,26401855
2019,12,139751577,26401857
2019,12,140756255,27155813
2019,11,140861409,27196820
2019,12,138991520,26156741
2019,12,139043226,26175948
2019,12,139046104,26176545
2019,2,139081324,26188132
2019,20,139721210,26386765
2019,12,138766410,26116841
2019,12,138766413,26116843
2019,17,138766436,26116850
2019,12,138766456,26116853
2019,10,138766729,26116869
2019,12,138789029,26118296
2019,12,138789031,26118298
2019,18,146891201,29126767
2019,12,138802837,26119053
2019,12,138802946,26119079
2019,20,138802971,26119084
2019,19,138803028,26119096
2019,18,138803030,26119097
2019,9,138803030,26119098
2019,20,138803032,26119099
2019,12,138803079,26119111
2019,20,138803302,26119150
2019,3,138803499,26119173
2019,19,138803667,26119200
2019,12,138803668,26119201
2019,12,138803746,26119212
2019,18,138803944,26119240
2019,18,138803943,26119239
2019,19,138803952,26119243
2019,18,138804088,26119264
2019,10,138804152,26119277
2019,20,138804261,26119289
2019,20,138804284,26119294
2019,20,138804297,26119295
2019,3,138804394,26119321
2019,20,138804401,26119326
2019,12,138804407,26119328
2019,12,138804436,26119341
2019,20,138804467,26119350
2019,12,138804470,26119352
2019,12,138804722,26119415
2019,12,138804746,26119421
2019,12,138804805,26119438
2019,12,138804808,26119439
2019,12,138804812,26119442
2019,12,138804965,26119480
2019,12,138804997,26119493
2019,12,138805032,26119507
2019,12,138805033,26119508
2019,9,138805134,26119521
2019,12,138805170,26119525
2019,18,138805685,26119621
2019,12,138805685,26119620
2019,12,138805906,26119668
2019,9,138805988,26119683
2019,18,138806157,26119719
2019,12,138806157,26119718
2019,20,138816524,26119806
2019,12,138816607,26119828
2019,12,138816667,26119840
2019,12,138816687,26119847
2019,12,138816688,26119848
2019,22,138816786,26119876
2019,12,138816792,26119877
2019,12,138816810,26119879
2019,12,138816816,26119882
2019,12,138816822,26119885
2019,19,138816823,26119886
2019,9,138816827,26119887
2019,12,138816857,26119897
2019,19,138979568,26156520
2019,18,138817096,26119995
2019,3,138817129,26120013
2019,4,138817129,26120012
2019,16,138817156,26120018
2019,17,138817186,26120021
2019,12,138980019,26156588
2019,12,138980180,26156622
2019,12,138991426,26156719
2019,12,138991532,26156744
2019,12,138991534,26156746
2019,22,138993732,26172130
2019,12,138993739,26172133
2019,12,138993743,26172134
2019,22,138963909,26155319
2019,20,138964014,26155336
2019,12,138964071,26155347
2019,19,138964151,26155360
2019,12,138964152,26155361
2019,12,138964154,26155363
2019,12,138964158,26155364
2019,18,138964202,26155374
2019,12,138964229,26155384
2019,18,138964488,26155431
2019,12,138964489,26155432
2019,18,138964489,26155433
2019,12,138964716,26155472
2019,12,144150011,28174239
2019,12,138964762,26155485
2019,20,138964771,26155487
2019,20,138964824,26155497
2019,20,138964955,26155531
2019,12,138965339,26155620
2019,18,138965357,26155622
2019,20,138965363,26155623
2019,2,138965369,26155625
2019,12,138965371,26155626
2019,12,138965378,26155627
2019,12,138965405,26155637
2019,10,138965434,26155639
2019,20,138965775,26155715
2019,12,138965904,26155743
2019,18,139248357,26213604
2019,12,138965921,26155750
2019,19,138965994,26155765
2019,18,138966004,26155769
2019,3,138966005,26155770
2019,12,138966009,26155772
2019,9,138966017,26155773
2019,12,138966017,26155774
2019,9,138966119,26155794
2019,12,138976433,26155883
2019,3,138976447,26155892
2019,18,138976691,26155940
2019,20,139248422,26213621
2019,20,138976722,26155949
2019,20,138978391,26156299
2019,18,139081196,26188114
2019,18,138979170,26156457
2019,16,138979177,26156458
2019,12,139751510,26401843
2019,3,139751569,26401856
2019,20,139826458,26401421
2019,22,138991204,26156661
2019,12,138991205,26156662
2019,18,139042972,26175865
2019,12,148983216,29708636
2019,3,148983221,29708638
2019,12,148983810,29708778
2019,3,148983935,29708836
2019,12,142645663,27704625
2019,12,142645662,27704624
2019,12,141497746,27389556
2019,12,141497799,27389570
2019,12,141509162,27390883
2019,18,142645732,27704649
2019,19,142645773,27704660
2019,12,142645790,27704664
2019,4,141647183,27451123
2019,12,138741203,26082908
2019,20,138741208,26082912
2019,3,138741211,26082914
2019,12,138741215,26082916
2019,12,139043006,26175877
2019,12,139043005,26175876
2019,20,139043185,26175934
2019,12,139043187,26175936
2019,19,139043192,26175938
2019,20,139043205,26175942
2019,12,139043249,26175956
2019,12,139043261,26175960
2019,2,139043288,26175967
2019,3,139043405,26176007
2019,12,139043477,26176024
2019,12,139043636,26176073
2019,12,139043862,26176126
2019,12,139043875,26176133
2019,20,139043998,26176161
2019,12,139044201,26176214
2019,12,141646956,27451070
2019,12,141616413,27448927
2019,18,141616413,27448928
2019,20,141647173,27451121
2019,12,139751314,26401798
2019,3,139763782,26402319
2019,18,143323724,27940487
2019,12,143323727,27940488
2019,6,143324419,27940601
2019,20,143324665,27940636
2019,20,143324729,27940650
2019,12,143325120,27940724
2019,12,141508993,27390825
2019,3,141509278,27390907
2019,18,141509369,27390935
2019,12,141509466,27390958
2019,3,138766246,26116788
2019,3,138766262,26116794
2019,12,138766409,26116840
2019,12,138766417,26116844
2019,12,138766749,26116873
2019,20,141099683,27265492
2019,3,141116351,27265575
2019,9,141116380,27265583
2019,20,142332182,27628121
2019,9,142193190,27596543
2019,3,140058985,26766442
2019,12,142138325,27587065
2019,20,142138327,27587067
2019,12,139751385,26401824
2019,20,139751417,26401829
2019,20,139751397,26401828
2019,19,139761226,26401876
2019,18,139751428,26401832
2019,12,139751472,26401837
2019,12,139751445,26401834
2019,11,139751455,26401836
2019,5,139751488,26401838
2019,12,139761345,26401926
2019,12,139751517,26401846
2019,18,139761339,26401921
2019,10,139761226,26401875
2019,12,139761341,26401922
2019,12,139761305,26401909
2019,12,139761309,26401912
2019,12,138964492,26155435
2019,12,138964701,26155467
2019,12,138966100,26155790
2019,18,138966155,26155797
2019,3,138978776,26156376
2019,3,139046137,26176547
2019,9,139091553,26189243
2019,12,139299881,26224824
2019,12,139299906,26224830
2019,12,139300031,26224850
2019,12,139300399,26224914
2019,12,139300426,26224926
2019,12,139300427,26224927
2019,3,145196505,28484570
2019,12,145196543,28484581
2019,12,137881517,25835695
2019,12,137881789,25835742
2019,12,137875881,25839769
2019,3,137876023,25842627
2019,12,137878453,25842629
2019,20,137876072,25835814
2019,20,137878533,25839825
2019,19,137878931,25839874
2019,9,137883420,25842787
2019,12,137886887,25842795
2019,12,137879676,25839999
2019,18,137883632,25842818
2019,12,137887047,25836028
2019,12,137887089,25836037
2019,12,137887112,25842829
2019,12,137880140,25836075
2019,20,137883920,25836079
2019,20,137887262,25842855
2019,12,148951644,29699661
2019,12,148951645,29699662
2019,12,148951653,29699666
2019,2,140144464,26788838
2019,12,141724827,27472968
2019,18,141724828,27472969
2019,22,141724936,27472993
2019,18,138803124,26119117
2019,18,138803286,26119145
2019,12,138803287,26119146
2019,19,138803287,26119147
2019,20,138803421,26119164
2019,12,138803519,26119176
2019,12,138803568,26119182
2019,18,138803710,26119208
2019,12,138803762,26119217
2019,22,138804005,26119252
2019,9,138804221,26119286
2019,12,138804592,26119387
2019,3,138804599,26119390
2019,12,138804602,26119393
2019,12,138804606,26119395
2019,12,138804607,26119396
2019,12,138804643,26119402
2019,12,138804652,26119404
2019,12,138804653,26119405
2019,12,138804674,26119407
2019,12,138804706,26119411
2019,18,138804752,26119424
2019,20,138804753,26119425
2019,12,138804780,26119431
2019,12,138804783,26119433
2019,9,138804802,26119436
2019,12,138804804,26119437
2019,12,138804809,26119440
2019,22,138804811,26119441
2019,12,138804823,26119444
2019,19,138804824,26119445
2019,18,138804826,26119447
2019,12,138804850,26119451
2019,9,138804862,26119456
2019,3,138804873,26119465
2019,20,138804876,26119467
2019,12,138804964,26119479
2019,12,138804969,26119482
2019,12,138804972,26119485
2019,18,138805008,26119498
2019,12,138805008,26119497
2019,12,138805012,26119500
2019,2,138805014,26119501
2019,12,138805205,26119534
2019,3,138805206,26119535
2019,12,138805393,26119566
2019,12,138805452,26119582
2019,18,138805452,26119583
2019,4,138805505,26119585
2019,3,138805766,26119636
2019,12,138805785,26119639
2019,12,138805881,26119659
2019,12,138806093,26119705
2019,9,138816210,26119731
2019,12,138816342,26119765
2019,18,138816345,26119766
2019,20,138816554,26119814
2019,12,138816608,26119829
2019,12,138816784,26119874
2019,12,138816821,26119884
2019,3,138816894,26119908
2019,12,138816898,26119911
2019,12,138816900,26119913
2019,5,138816933,26119923
2019,6,138816953,26119933
2019,20,138816956,26119935
2019,3,138816957,26119936
2019,22,138816972,26119943
2019,20,138816973,26119944
2019,4,138817138,26120014
2019,20,138817142,26120015
2019,20,138817233,26120030
2019,12,138817243,26120032
2019,19,138979707,26156536
2019,12,138980000,26156584
2019,12,138991194,26156659
