"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2019,12,119522842,3.95,1,12509805
2019,12,120008243,0,5,12587390
2019,12,119495002,1,11,12507616
2019,5,120337406,1,1,12801702
2019,5,119803072,0.01,1,12585659
2019,12,119803072,0.077,1,12585658
2019,12,120194338,0.6,1,12759468
2019,12,118729657,2,1,12152484
2019,15,120161732,1,11,12758158
2019,5,120168442,1,11,12758462
2019,12,120207425,2.5,1,12760002
2019,5,120207818,1,11,12760049
2019,17,120207818,1,11,12760048
2019,2,121029294,1,9,12978088
2019,5,121029366,1,11,12978099
2019,2,121029367,1,11,12978100
2019,5,121029375,1,1,12978101
2019,12,121029384,0.01,1,12978103
2019,5,121029384,5.2,1,12978104
2019,5,120337394,4,1,12801701
2019,5,120231634,33.77,1,12761840
2019,5,120270874,22,1,12789576
2019,16,120270929,1,7,12789579
2019,5,120270973,1.04,1,12789590
2019,12,120270973,1,11,12789589
2019,5,120271239,1.77,1,12789640
2019,12,118801558,0.001,1,12167729
2019,5,118959596,2,9,12257473
2019,5,120317303,1,11,12800017
2019,1,120317439,5,9,12800028
2019,5,120317667,1.18,1,12800046
2019,12,120317747,1,11,12800052
2019,5,120319209,116,1,12800349
2019,4,120319523,2.3,1,12800439
2019,16,120231049,2,9,12761788
2019,5,120231049,4,7,12761789
2019,11,120231329,1,9,12761819
2019,12,120231054,0.42,1,12761791
2019,4,120231265,50,1,12761807
2019,12,120231319,15.56,1,12761812
2019,5,120231329,1,11,12761818
2019,12,120231357,1.69,1,12761822
2019,12,120231385,0.43,1,12761825
2019,12,120231397,120,5,12761826
2019,7,120231450,2,9,12761829
2019,12,120231506,0.54,1,12761832
2019,12,120231593,2,9,12761835
2019,5,120270998,6.6,1,12789593
2019,5,120271172,1.38,1,12789628
2019,12,120271172,3.26,1,12789627
2019,12,120271304,0.01,1,12789643
2019,5,120272808,8.3,1,12789688
2019,12,122026538,0,1,13190884
2019,12,122026541,9,9,13190885
2019,12,120317254,1,11,12800005
2019,12,120317461,0.001,1,12800030
2019,5,120317486,1,1,12800034
2019,12,120317486,1,1,12800035
2019,17,120317486,1,1,12800033
2019,11,120317602,4,3,12800039
2019,12,120317848,1,9,12800059
2019,5,120318165,1.32,1,12800122
2019,12,120318165,0.25,1,12800121
2019,5,120319256,0,1,12800371
2019,12,120319258,1,11,12800373
2019,4,120319258,1,11,12800372
2019,5,120435506,1,11,12805801
2019,12,120276561,1,1,12789906
2019,18,120279625,,,12790124
2019,5,120279625,1,9,12790122
2019,8,120279625,1,9,12790123
2019,17,120270699,1,11,12789558
2019,5,120270956,3.3,1,12789585
2019,12,120270957,1,11,12789586
2019,12,120270958,0.5,1,12789587
2019,5,120279586,81.2,1,12790105
2019,5,118729665,3,1,12152485
2019,12,120317159,0.001,1,12799973
2019,5,120317445,5.5,1,12800029
2019,5,120231304,28.01,1,12761810
2019,12,120231426,0.22,1,12761828
2019,16,120231211,2,9,12761800
2019,12,120231495,1,1,12761831
2019,5,120319526,0.096,1,12800440
2019,12,120319538,77.3,1,12800444
2019,5,120319538,3.91,1,12800445
2019,5,120319898,6,1,12800505
2019,5,120503153,4,1,12843077
2019,12,120503295,1,1,12843089
2019,17,120503310,1,11,12843094
2019,5,120503318,24.89,1,12843095
2019,5,120503324,1,11,12843096
2019,5,120514696,3.63,1,12857507
2019,5,120514696,1,11,12857508
2019,17,120514727,1,11,12857516
2019,12,120160881,1,11,12758123
2019,8,121157826,5,9,12996003
2019,4,120161198,1,11,12758139
2019,8,120161198,1,11,12758140
2019,5,120161878,1,11,12758172
2019,13,121157826,13,9,12996002
2019,12,121157859,3,9,12996034
2019,5,121157868,0.7,1,12996035
2019,13,121157916,1,11,13007473
2019,5,121157916,30.17,1,13007472
2019,12,121158059,1,11,13007480
2019,5,121158873,1.7,1,13007631
2019,4,121158873,1,11,13007630
2019,17,121158875,1,11,13007634
2019,5,121158875,1,11,13007633
2019,5,120317483,1,11,12800032
2019,12,120317857,2,1,12800061
2019,12,120319655,1,1,12800460
2019,4,120319655,1,1,12800461
2019,12,120322388,2,1,12800919
2019,5,120337367,30.13,1,12801697
2019,5,120317611,30.65,1,12800040
2019,5,120317698,3,9,12800048
2019,5,120318163,2.92,1,12800120
2019,5,120318262,2,1,12800147
2019,5,120319413,1.8,1,12800391
2019,5,120319534,1,11,12800442
2019,5,120319838,7,1,12800499
2019,12,120320154,1,1,12800547
2019,12,120207770,1.6,1,12760037
2019,5,120222994,30,1,12761435
2019,12,120231303,4.36,1,12761809
2019,12,120231333,2.47,1,12761821
2019,11,120231483,6.42,1,12761830
2019,5,120231625,7,1,12761839
2019,17,120231368,10,9,12761823
2019,5,120231681,16,1,12761842
2019,2,120283478,1,11,12790503
2019,5,120231271,1.87,1,12761808
2019,12,121640463,9.8,1,13127496
2019,12,121640472,2,9,13127498
2019,12,121640464,,,13127497
2019,5,121640472,2.4,1,13127499
2019,5,121640474,1,1,13127501
2019,5,121640475,0.6,1,13127502
2019,5,121640481,79,1,13127505
2019,12,121640497,3,1,13127509
2019,8,121640497,6,9,13127510
2019,1,121640580,13,1,13127538
2019,17,121640584,1,11,13127543
2019,12,121640628,91,9,13127555
2019,12,121640663,0,1,13127564
2019,12,120231717,1,11,12761849
2019,5,120231369,0.06,1,12761824
2019,2,120231606,1.59,1,12761836
2019,16,120231717,1,11,12761850
2019,12,120270712,1,11,12789559
2019,12,120283361,6.9,1,12790488
2019,5,120319307,1,1,12800384
2019,5,120337255,1,11,12801672
2019,5,120337300,0.7,1,12801685
2019,8,124974577,1,11,13972472
2019,12,124974580,1,11,13972474
2019,8,124974580,1,11,13972473
2019,5,124974641,1,11,13972502
2019,18,124974641,,,13972503
2019,5,124974641,5.87,1,13972501
2019,17,120437578,1,11,12806148
2019,12,125606364,5.8,1,14199642
2019,12,125606570,1,11,14199697
2019,5,117448736,33.76,1,11766664
2019,5,117448746,4.7,1,11766674
2019,4,117448751,1,9,11766678
2019,16,117448751,1,9,11766679
2019,15,110409550,1,1,10361287
2019,4,110409676,0.5,1,10351294
2019,5,110409676,1,11,10351295
2019,5,110409830,3.3,1,10361323
2019,5,110409838,5.3,1,10351319
2019,12,110419447,0.41,1,10361293
2019,5,110414795,1.5,1,10361327
2019,8,110410020,1,9,10351342
2019,12,110419450,1.1,1,10361295
2019,5,110419450,24.7,1,10351289
2019,18,110419450,,,10351290
2019,5,110409724,0.24,1,10361299
2019,12,110409724,3.91,1,10356320
2019,5,110415278,147.2,4,10361388
2019,5,110480124,1,11,10354734
2019,5,110473229,0.002,1,10360275
2019,17,110478395,,,10364979
2019,11,110482189,1.3,1,10360397
2019,12,110482233,0.02,1,10354953
2019,12,110473059,1,11,10360230
2019,16,110473059,6,9,10354715
2019,12,110473071,1,11,10360237
2019,12,117414308,22.2,1,11764066
2019,5,117414309,27.5,1,11764067
2019,5,117448739,1.555,1,11766667
2019,5,117448741,28,1,11766669
2019,12,117448748,0.7,1,11766676
2019,4,117448753,0.23,1,11766681
2019,5,117448753,0.32,1,11766682
2019,16,117448755,1,9,11766685
2019,12,117448755,1,9,11766684
2019,5,117448756,4.8,1,11766686
2019,12,122964700,0.01,1,13427495
2019,5,122677175,8,1,13340961
2019,17,122677369,1,11,13340995
2019,4,122677369,1,11,13340994
2019,17,122677370,1,11,13340996
2019,12,122677386,0.3,1,13340997
2019,5,118770297,7,1,12163403
2019,5,117863633,1,11,11852309
2019,1,120357316,1,11,12765863
2019,5,120357328,55,1,12765865
2019,17,120357378,1,1,12765880
2019,11,120357457,0.6,1,12765894
2019,12,120357457,1.71,1,12765893
2019,5,120357461,1.6,1,12765896
2019,5,117803097,2.1,1,11846115
2019,4,125014128,1.9,1,13997484
2019,1,125014128,17.2,1,13997483
2019,16,117377185,451.23,1,11751727
2019,18,120543472,,,12855082
2019,12,120543472,1,11,12855080
2019,5,120543472,1,1,12855081
2019,5,120543488,2,9,12855099
2019,1,120543488,1.39,1,12855098
2019,12,118764224,0.25,1,12160594
2019,5,110480048,10.78,1,10364892
2019,5,110480048,1,11,10360231
2019,12,110473225,1.37,1,10360273
2019,5,110473248,4,1,10360280
2019,12,110473460,0.4,1,10364977
2019,16,110484297,3,9,10360390
2019,5,110489356,1,1,10365062
2019,12,110489356,0.53,1,10365061
2019,12,123953877,3.8,1,13732937
2019,17,123954000,1,11,13732962
2019,5,123954033,1.3,1,13732973
2019,8,123954033,2.5,1,13732974
2019,2,123954038,21.3,1,13732976
2019,5,123954038,4.57,1,13732978
2019,4,123954038,24.76,1,13732977
2019,12,110409909,13.99,1,10351335
2019,5,110410033,10.203,1,10361357
2019,12,110419472,0.017,1,10361297
2019,12,116450768,0.001,1,11507715
2019,5,110419579,1,1,10356334
2019,12,110414776,2.4,1,10351318
2019,5,110409978,2,1,10361351
2019,5,116455721,11.39,1,11491064
2019,12,110410005,6,1,10356359
2019,5,110410005,11,1,10356358
2019,12,116455880,2.3,1,11505084
2019,4,116451101,0.4,1,11507797
2019,5,110410296,11,1,10361381
2019,12,116451229,14.932,1,11507829
2019,5,116460058,1,1,11505141
2019,5,116460089,9,1,11505150
2019,17,116456694,1.09,1,11491247
2019,12,116460578,1,9,11507952
2019,5,116456744,1.47,1,11491255
2019,5,116456867,15.71,1,11491279
2019,17,116456867,1,9,11491278
2019,16,116456867,2,9,11507974
2019,5,116452120,7,1,11507975
2019,12,116452302,1,1,11491302
2019,5,110478036,12.6,1,10354732
2019,12,110480406,1,11,10354800
2019,12,110480665,9.7,1,10354834
2019,17,110480665,1,11,10354835
2019,18,110474136,,,10360380
2019,12,110489368,1.8,1,10354959
2019,5,110473087,1,11,10354728
2019,12,110478314,11.47,1,10364972
2019,5,123953841,1,1,13732919
2019,1,123953841,0.42,1,13732920
2019,8,123953843,4.96,1,13732923
2019,18,123953843,,,13732925
2019,2,110414764,1,11,10356332
2019,5,110414785,32.3,1,10356339
2019,4,110414854,0.01,1,10361334
2019,5,110414857,32,1,10361335
2019,12,110409612,1,11,10351286
2019,5,110409612,2.35,1,10351287
2019,12,110410221,1,11,10351355
2019,17,124930491,,,13954119
2019,18,125805083,,,14308423
2019,4,125805083,9.17,1,14308421
2019,17,125805083,13.49,1,14308422
2019,12,125805085,1,1,14308425
2019,12,125805087,15.43,1,14308429
2019,16,125805087,7.5,1,14308431
2019,16,125805087,1,11,14308430
2019,12,125805088,1,9,14308432
2019,2,125805090,1,11,14308435
2019,18,125805133,,,14308442
2019,5,125805133,1,11,14308440
2019,11,125805133,1,11,14308441
2019,17,125805583,1,11,14308493
2019,12,124923411,12,1,13953008
2019,5,124923411,2.7,1,13953009
2019,12,124923418,1,11,13953010
2019,5,124923418,0.2,1,13953011
2019,5,124923427,6,1,13953012
2019,4,110414652,1,11,10351301
2019,5,110409823,1.7,1,10356335
2019,5,110419908,1.2,1,10356376
2019,5,110419964,25.43,1,10356380
2019,12,110415266,9.89,1,10361383
2019,12,117796476,9.5,1,11841893
2019,12,117796639,1,11,11841906
2019,12,117797202,0,1,11842042
2019,2,124976646,1,11,13977800
2019,17,124976646,1,11,13977801
2019,17,124976847,16,9,13977869
2019,5,124976847,1,11,13977870
2019,15,124976925,1,11,13977901
2019,5,124976925,1,1,13977902
2019,5,117442970,1,1,11772794
2019,4,117443128,1.94,1,11773006
2019,12,117443269,0,1,11773220
2019,12,117443280,0.11,1,11773240
2019,17,117443284,5,9,11773247
2019,5,117443285,282.62,1,11773248
2019,5,117443285,6,9,11773249
2019,2,117443286,3.5,1,11773250
2019,5,117443294,10.3,1,11773260
2019,12,117443307,0.16,1,11773278
2019,2,117443318,7.3,1,11773293
2019,5,117443318,466.346,1,11773294
2019,5,117443320,30,1,11773296
2019,5,110414778,0.6,1,10361319
2019,5,110419614,3,1,10351323
2019,8,110414871,1,9,10361340
2019,5,110415254,10.5,1,10356383
2019,12,110415254,3,9,10361380
2019,5,110419990,1,9,10361385
2019,12,110419990,1,9,10351359
2019,17,117443019,5,9,11772854
2019,4,117443022,0.74,1,11772858
2019,12,117443026,1,3,11772862
2019,5,117443036,2.65,1,11772871
2019,12,117443042,3739.34,1,11772877
2019,17,117443182,,,11773083
2019,8,117443190,15,9,11773099
2019,16,117443190,1,7,11773100
2019,17,117443199,,,11773117
2019,12,117443247,3,1,11773186
2019,17,117443247,1,1,11773187
2019,5,117443259,23.4,1,11773207
2019,17,117417594,,,11759870
2019,5,117417746,1,11,11759894
2019,5,117418012,2.43,1,11759927
2019,12,117418241,8.13,1,11759964
2019,5,117418278,22.6,1,11759973
2019,5,117418305,35.8,1,11759974
2019,1,117418374,1.1,1,11759984
2019,12,117418374,7.9,1,11759983
2019,5,117418442,0.01,1,11759991
2019,12,117418442,0.001,1,11759990
2019,12,117418443,0.001,1,11759992
2019,12,120893276,1,11,12931647
2019,5,117797218,18,1,11842043
2019,5,118326754,2.9,1,11969419
2019,5,118328354,1,11,11969626
2019,2,124205665,2.93,1,13796551
2019,5,124205665,22.8,1,13796550
2019,17,117443067,,,11772910
2019,17,117443250,2,1,11773193
2019,5,117443250,1,1,11773194
2019,5,117796467,13.06,1,11841891
2019,16,117796467,25,9,11841892
2019,12,117796467,1.37,1,11841890
2019,5,117796725,1.4,1,11841918
2019,5,121645511,3,9,13112376
2019,5,121645511,0.72,1,13112375
2019,2,121645574,1,11,13112405
2019,5,121645575,1,11,13112406
2019,5,121645647,94.7,1,13112430
2019,16,121645722,1,11,13112456
2019,5,121645722,1,11,13112457
2019,18,121645756,,,13112470
2019,12,121645756,1,11,13112469
2019,5,121645756,1,11,13112468
2019,12,121645770,1,11,13132474
2019,12,121645786,0.76,1,13132483
2019,17,123562632,1,11,13609080
2019,8,125014148,1,11,13997492
2019,16,125014148,1,11,13997494
2019,2,125014148,1,11,13997493
2019,5,118327416,2,1,11969480
2019,12,117414294,3.7,1,11764054
2019,12,117414295,11.03,1,11764055
2019,5,117414307,2.2,1,11764065
2019,5,110414647,0.16,1,10361298
2019,5,110409853,2,1,10356342
2019,1,110410200,1.5,1,10361369
2019,5,110410200,2.4,1,10356377
2019,12,110410297,0.01,1,10356386
2019,16,120641262,7,9,12889263
2019,5,120641262,5,9,12889262
2019,12,120641262,1,9,12889264
2019,5,120641263,1,11,12889265
2019,12,117448708,0.7,1,11766637
2019,4,117448691,0.188,1,11766620
2019,5,117448704,1,1,11766632
2019,12,117448706,0.02,1,11766634
2019,16,117448706,1,9,11766635
2019,5,117448710,0.01,1,11766639
2019,16,117448710,5,9,11766641
2019,12,117448710,1.88,1,11766640
2019,5,117448711,0.02,1,11766642
2019,12,117448722,2,9,11766654
2019,17,117448723,,,11766655
2019,5,117448725,0.6,1,11766656
2019,5,117802366,23,1,11845988
2019,5,117802366,6,9,11845987
2019,12,117803118,909.7,1,11846120
2019,5,117414300,86,1,11764060
2019,12,118760517,5.3,1,12160245
2019,5,118760592,8.4,1,12160272
2019,17,118760670,1,11,12160295
2019,12,121790387,1.2,1,13137432
2019,5,121793026,54.01,1,13142835
2019,12,121793716,1,11,13143022
2019,12,121793736,0.57,1,13143031
2019,5,121793736,0.01,1,13143030
2019,16,119639887,,,12552501
2019,5,119639888,10,1,12552502
2019,12,121793742,1,11,13143034
2019,5,119640044,1,11,12562482
2019,5,121793742,29.6,1,13143035
2019,16,121793742,1,11,13143033
2019,12,121793743,1,11,13143036
2019,17,121793743,1,11,13143037
2019,5,121794066,16.7,1,13143103
2019,2,117421393,0.39,1,11768984
2019,5,117421393,45.77,1,11768983
2019,5,117423021,1,1,11769312
2019,5,117423022,0.5,1,11769313
2019,5,117423026,20,1,11769315
2019,5,117423028,19.1,1,11769317
2019,5,117423078,3,1,11769367
2019,4,117423078,8,1,11769366
2019,5,117423081,0.1,1,11769370
2019,5,117460246,3.5,1,11777521
2019,5,117460248,2,9,11777523
2019,5,117460249,1,1,11777524
2019,12,117460460,0.9,1,11777550
2019,2,117460461,3.3,1,11777551
2019,16,117460461,1,9,11777552
2019,5,117460461,3,9,11777553
2019,5,117460243,6.8,1,11777518
2019,5,117618095,1.2,1,11818624
2019,12,117618095,0.01,3,11818623
2019,8,117634446,1,11,11820191
2019,17,117634446,1,11,11820190
2019,12,117421097,1,1,11768952
2019,5,117423096,11,1,11769386
2019,5,117423099,1,3,11769392
2019,17,124105371,1,11,13768446
2019,1,124105371,1,11,13768447
2019,5,124105506,67.78,1,13768502
2019,12,124105506,1,11,13768503
2019,8,124105508,504.8,1,13768505
2019,12,117460199,0.01,1,11772471
2019,12,117460202,1.2,1,11777476
2019,16,117460202,6.5,9,11777477
2019,12,117384793,1,1,11745974
2019,17,117384819,1,11,11745979
2019,5,117384819,1,11,11745977
2019,12,117384819,1,11,11745978
2019,5,117423048,1.8,1,11769335
2019,5,117423051,15,1,11769338
2019,12,117421529,0.001,1,11769010
2019,12,117421538,1,9,11769012
2019,12,117421538,1.13,1,11769011
2019,12,117421590,0.01,1,11769022
2019,5,117460462,10.5,1,11777554
2019,12,117451083,,,11771751
2019,5,117451085,0.7,1,11771753
2019,3,117451101,0.01,1,11771773
2019,2,117451103,4.87,1,11771775
2019,14,117451105,1,1,11771777
2019,5,117451114,52,1,11771784
2019,5,117451118,23,1,11771788
2019,5,117451120,1.04,1,11771790
2019,1,117451154,1,1,11771834
2019,1,117451164,0.43,1,11771846
2019,5,117451168,1,1,11771853
2019,16,117451224,950,9,11771934
2019,5,117451206,20.5,1,11771907
2019,2,117451232,12.84,1,11771944
2019,5,117451236,361,1,11771948
2019,5,117451237,35,1,11771949
2019,17,117451242,,,11771954
2019,5,117460240,1.1,1,11777515
2019,4,117460241,0.2,1,11777516
2019,16,117587528,3,9,11807473
2019,5,117587528,8.12,1,11807474
2019,12,117587606,1,1,11812476
2019,17,117618311,1,11,11818687
2019,12,117618311,1,11,11818686
2019,5,121647965,2,1,13132586
2019,5,117618327,1,11,11818706
2019,10,117618327,1,11,11818705
2019,5,117618325,1,11,11818702
2019,5,117618338,1,11,11818727
2019,17,117618345,1,11,11818734
2019,5,117618336,1,11,11818724
2019,17,117618347,1,11,11818736
2019,5,117618344,1,11,11818733
2019,5,117618350,1,11,11818745
2019,5,117618350,2,9,11818743
2019,17,117618350,1,9,11818744
2019,12,117618356,1,11,11818755
2019,5,117618403,1,11,11818824
2019,5,117618413,1,11,11818838
2019,5,117618459,1,11,11818905
2019,5,117618460,1,11,11818906
2019,5,117618497,1,11,11818964
2019,12,121648512,0,1,13132649
2019,12,117618520,1,11,11818998
2019,12,117618520,0.4,1,11818997
2019,12,117618521,1,11,11819000
2019,12,117618521,1.96,1,11818999
2019,8,117618521,10,9,11819001
2019,12,117421489,1,9,11769002
2019,12,117423003,,,11769290
2019,12,117423004,0.367,1,11769291
2019,12,117423009,2,1,11769296
2019,3,117423012,6,9,11769300
2019,18,117423012,,,11769301
2019,5,117423012,136.4,1,11769299
2019,5,117423013,13,1,11769302
2019,12,117423015,0.3,1,11769304
2019,12,117423018,4.88,1,11769308
2019,5,117423053,14,1,11769340
2019,5,117423056,35,1,11769343
2019,5,117423059,5,1,11769346
2019,12,117423059,2,1,11769347
2019,12,117423063,1,9,11769351
2019,12,117423066,1,9,11769354
2019,8,117423070,2,9,11769358
2019,12,117423070,9,1,11769359
2019,16,117423093,5,9,11769383
2019,5,117423094,0.68,1,11769384
2019,7,117423100,1,3,11769393
2019,8,117423100,2,3,11769394
2019,12,117423103,,,11769398
2019,5,117451084,0.24,1,11771752
2019,5,117451086,23.9,1,11771754
2019,5,117451102,1.1,1,11771774
2019,16,117460107,5,9,11772381
2019,8,117460115,,,11772388
2019,5,117460117,4.4,1,11772389
2019,17,117460119,0.94,1,11772390
2019,16,117460235,1,9,11777510
2019,12,117460235,1,9,11777509
2019,12,117460237,0.001,1,11777512
2019,17,117460237,0.08,1,11777511
2019,5,117519414,0.035,7,11781991
2019,5,124105510,1,1,13768509
2019,5,117618457,1,11,11818903
2019,5,117460110,12.75,1,11772383
2019,16,117539461,3,9,11793569
2019,12,117539461,0.5,1,11793570
2019,12,117423060,24,1,11769348
2019,5,117618304,1,11,11818674
2019,16,117618303,20.5,9,11818673
2019,5,117618303,354.78,1,11818671
2019,16,117618303,1,11,11818672
2019,12,117618360,1,11,11818759
2019,12,117618361,1,11,11818760
2019,12,117618361,100.5,1,11818761
2019,16,117618361,6,9,11818762
2019,17,117618362,1,11,11818763
2019,5,117618420,1,11,11818851
2019,5,117618424,1,11,11818857
2019,5,117618426,1,11,11818859
2019,5,117618427,1,11,11818860
2019,17,117618437,1,11,11818875
2019,12,117618481,1,1,11818941
2019,17,117618481,1,11,11818940
2019,5,117618540,1,11,11819023
2019,12,117618540,0.93,1,11819022
2019,5,117587616,1,1,11812480
2019,12,117587616,1,1,11812479
2019,12,124113081,0.11,1,13780103
2019,12,117619891,1,11,11823498
2019,12,117599672,1,3,11822485
2019,5,117619727,1.18,1,11823270
2019,12,117619727,1,11,11823269
2019,12,117619745,1,11,11823292
2019,5,117619746,1,11,11823293
2019,16,117619791,1,11,11823356
2019,5,117619796,1,11,11823361
2019,12,117619802,2.5,1,11823368
2019,4,117619802,1,11,11823369
2019,4,117619802,1.2,1,11823367
2019,5,117619812,1,11,11823387
2019,5,117619813,1,11,11823388
2019,17,117619821,1,11,11823401
2019,5,117619875,1,11,11823475
2019,12,117619895,835.9,1,11823505
2019,17,117619895,1,11,11823506
2019,18,117619895,,,11823507
2019,12,117623847,42.32,1,11824303
2019,5,117443048,3.92,1,11772884
2019,1,117443050,0.22,1,11772886
2019,17,117443056,,,11772893
2019,5,117443060,1,1,11772900
2019,12,117443063,1,1,11772905
2019,1,117455818,0.7,1,11773690
2019,5,117455819,26.47,1,11773691
2019,5,117455820,2,1,11773692
2019,5,117455836,4.47,1,11773715
2019,12,117455838,0.19,1,11773717
2019,12,117455860,0.2,1,11773742
2019,12,117455861,2.6,1,11773743
2019,5,117455868,1,1,11773750
2019,8,117455869,5,9,11773751
2019,3,117455871,1,7,11773753
2019,12,117455876,3,9,11773757
2019,5,117455880,4.4,1,11773762
2019,12,117381648,1.24,1,11757717
2019,1,117381649,0.05,1,11757718
2019,1,117381649,11,9,11757719
2019,12,117381527,1,11,11757697
2019,5,117381532,47.3,1,11757698
2019,5,117381532,4,9,11757699
2019,17,119079608,,,12277337
2019,12,119079624,0.001,1,12277338
2019,5,119079625,4,1,12277339
2019,12,121143895,0.62,1,12995035
2019,12,121143900,0.01,1,12995038
2019,17,120567010,,,12860218
2019,8,119640096,5.63,1,12562499
2019,2,117455843,0.37,1,11773724
2019,2,117443330,7.43,1,11773310
2019,5,117455899,2,9,11773779
2019,4,117455903,1,1,11773783
2019,5,117455906,1.4,1,11773786
2019,17,117443360,0,1,11773351
2019,5,117455922,5.74,1,11773804
2019,5,117455919,2.02,1,11773801
2019,5,117443360,27.5,1,11773350
2019,12,117455923,4.85,1,11773805
2019,5,117455930,134,1,11773812
2019,12,117455959,0.8,1,11773848
2019,16,117455908,0.01,1,11773791
2019,11,117455908,15,9,11773792
2019,5,117455908,0.08,1,11773790
2019,5,117456087,11,1,11773993
2019,12,117456089,26.1,1,11773995
2019,12,117456549,10,1,11774052
2019,2,117455817,15,1,11773689
2019,5,117455966,4.98,1,11773856
2019,12,117456032,0.4,1,11773919
2019,5,117456035,12.7,1,11773922
2019,12,117455936,0.87,1,11773820
2019,5,117455946,26.2,1,11773835
2019,5,117455827,3.4,1,11773704
2019,1,117455827,0.25,1,11773705
2019,12,117455962,1,9,11773851
2019,12,117455946,0.076,1,11773834
2019,5,117455832,1,1,11773711
2019,12,117455950,0.2,1,11773840
2019,12,117455965,1,9,11773855
2019,12,117455965,3.4,1,11773854
2019,16,117455967,7,9,11773858
2019,12,117455967,0.6,1,11773857
2019,12,117455968,4.6,1,11773859
2019,5,117455969,0.25,1,11773860
2019,2,117455971,1,9,11773862
2019,5,117455971,1,9,11773863
2019,4,117455974,20,5,11773865
2019,5,117455978,1,9,11773870
2019,17,117455982,5.58,1,11773874
2019,1,117455990,0.3,1,11773878
2019,12,117455927,1.04,1,11773809
2019,5,117455998,1.6,1,11773884
2019,12,117455932,1.06,1,11773814
2019,5,117455934,3.5,1,11773816
2019,5,117455938,5.31,1,11773822
2019,5,117455980,26.86,1,11773872
2019,12,117455976,0.25,5,11773867
2019,12,117455976,3,1,11773868
2019,5,117456060,1,1,11773956
2019,8,117455994,1,9,11773880
2019,5,117455994,1.6,1,11773881
2019,17,117456003,,,11773888
2019,5,117456006,1,1,11773891
2019,12,117456023,0.39,1,11773909
2019,5,117456056,1,1,11773950
2019,5,117456010,28.7,1,11773896
2019,8,117456015,1,9,11773901
2019,2,117456019,0.53,1,11773904
2019,12,117456064,1,9,11773961
2019,5,117456022,10.54,1,11773908
2019,17,117456023,0.02,1,11773910
2019,16,117456064,1,1,11773963
2019,5,117456064,1.82,1,11773962
2019,5,117456066,9,1,11773966
2019,5,117456068,0.99,1,11773968
2019,5,117456071,2,1,11773973
2019,5,117379743,1,11,11757480
2019,12,117380039,28,3,11757535
2019,5,117380132,39.12,1,11757540
2019,5,116449576,0.5,1,11507475
2019,12,116454605,0.5,1,11490817
2019,5,116449824,3.8,1,11507516
2019,5,116449848,1,11,11504927
2019,8,116454860,1,7,11490863
2019,5,116444149,1,1,11507527
2019,5,116455022,1,9,11490896
2019,12,116455260,0.26,1,11490956
2019,5,116455306,1,1,11490967
2019,12,116450434,0.88,1,11507640
2019,5,116455350,34,1,11490979
2019,16,116459560,4,9,11505005
2019,8,116459560,1,9,11505004
2019,12,116455476,3.8,1,11491003
2019,12,116459599,4.7,1,11505016
2019,5,116455797,24,1,11505068
2019,12,116455797,1,9,11491084
2019,12,116450920,1,9,11507753
2019,5,116459894,0.01,1,11505093
2019,5,116451080,0.01,1,11505096
2019,12,116451080,54.01,1,11505095
2019,16,116451080,40,9,11491099
2019,5,116451228,4.7,1,11507828
2019,5,116451375,6.6,1,11507861
2019,12,116451375,6,9,11507860
2019,2,116451404,1,9,11507868
2019,5,116456352,1,9,11491197
2019,16,116456507,2,9,11491221
2019,17,116456507,1,11,11491222
2019,12,116451969,0.83,1,11507954
2019,5,116456714,12,1,11507955
2019,15,116456734,6,9,11491253
2019,5,116456976,0.7,1,11491293
2019,12,116456976,1,11,11491292
2019,2,116460739,0.98,1,11505243
2019,5,116460801,1,11,11505247
2019,12,116452426,1,11,11491313
2019,12,116452426,3.2,1,11491314
2019,12,116454881,0.01,1,11507533
2019,5,116454881,2,3,11490867
2019,12,116450007,1,11,11507552
2019,12,116450072,1,3,11507570
2019,5,116455078,25,1,11490917
2019,12,116455078,1.2,1,11490916
2019,5,116454613,1,11,11507476
2019,12,116454862,1,1,11490864
2019,5,116444222,1,11,11504943
2019,12,116444269,1,1,11504961
2019,5,116450367,1,11,11490966
2019,8,116455519,20,9,11491011
2019,2,116455554,1,11,11491020
2019,12,116450860,9.5,1,11491073
2019,5,116450860,0.1,1,11491074
2019,12,116451017,1.1,1,11507777
2019,2,116451017,0.9,1,11507778
2019,5,116451017,1,1,11507779
2019,16,116459928,1,9,11505102
2019,16,116456288,1,11,11491185
2019,12,116460193,12,1,11505167
2019,12,116454603,0.01,2,11490816
2019,12,116449938,0.27,1,11507538
2019,5,116454947,1.4,1,11504941
2019,12,116456071,1,9,11491125
2019,16,116460044,6,9,11491145
2019,12,116456150,6.25,1,11491152
2019,17,116451478,,,11507887
2019,5,116460281,1.89,1,11505187
2019,5,116451704,2,1,11507914
2019,8,116456601,20,9,11491237
2019,5,116451976,1,9,11507956
2019,5,116460616,4.115,1,11491263
2019,12,116460616,0.749,1,11505229
2019,12,116456857,0.07,1,11491275
2019,4,116452352,0.3,1,11491310
