"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2020,5,125748248,15,1,14209889
2020,12,126631616,1,11,14488008
2020,12,126631625,1,11,14488014
2020,5,125765135,0.83,1,14210771
2020,5,125809974,1.08,1,14304735
2020,5,125809974,2.08,9,14304734
2020,12,125849833,0,1,14322515
2020,5,125849838,0,1,14322516
2020,8,125810169,1,9,14304767
2020,12,127049351,0.1,1,14556002
2020,12,125850092,1,1,14322549
2020,12,125902972,1,11,14331085
2020,5,131874603,1,11,15557478
2020,12,131874600,1.5,1,15557476
2020,5,131874604,1,11,15557479
2020,5,131894584,1,11,15567473
2020,12,131894584,1,11,15567472
2020,1,135795937,0.7,1,16261922
2020,12,135795938,67,1,16261923
2020,5,135796061,1,9,16261971
2020,16,135796061,20,9,16261972
2020,2,135796061,28.79,1,16261973
2020,5,126621669,1,1,14481248
2020,16,126621669,1,9,14481247
2020,12,126621669,1,1,14481246
2020,5,126622224,8.1,1,14481403
2020,5,126622226,38,1,14481404
2020,17,135796110,7.2,1,16262003
2020,5,126704871,26.6,1,14503267
2020,5,126709620,24.7,1,14507482
2020,5,126640119,1,11,14492596
2020,12,126631328,0.01,1,14487905
2020,2,126631118,1,9,14487836
2020,5,125765129,20.33,1,14210768
2020,12,125765134,0.78,1,14210770
2020,5,125765189,85.17,1,14210779
2020,5,125775252,8.31,1,14211480
2020,5,126098964,2.9,1,14413110
2020,5,127729553,1,9,14673947
2020,1,127729553,0.5,1,14673945
2020,5,127729553,15.4,1,14673946
2020,4,126330209,1,11,14443953
2020,16,126330235,1,11,14443957
2020,12,126330238,1,11,14443960
2020,5,126330240,1,11,14443962
2020,12,126330242,1,11,14443964
2020,4,126330245,1,11,14443967
2020,5,126330247,1,11,14443969
2020,5,126330613,33,1,14443985
2020,12,126330951,,,14444048
2020,12,126330952,189.4,1,14444050
2020,5,126330952,4,1,14444049
2020,11,126330952,5.8,1,14444051
2020,5,126334296,1,11,14444595
2020,16,127739580,85,9,14673953
2020,12,127739626,,,14673955
2020,12,127739651,1,5,14673960
2020,12,125999839,0,1,14344247
2020,5,125999842,0,1,14344248
2020,5,125999853,2,1,14344253
2020,5,125999860,1,11,14344255
2020,5,126001126,0.01,1,14344453
2020,12,126000002,0.5,1,14344287
2020,12,126003102,12.9,1,14344667
2020,12,125747846,1,11,14209822
2020,12,125747848,1,11,14209824
2020,8,125764824,20,9,14210733
2020,12,125837171,0,1,14306258
2020,5,126001328,1,11,14344466
2020,12,125849687,1,11,14322491
2020,5,125747226,19.8,1,14209741
2020,12,125850143,0,1,14322552
2020,12,125850143,1,11,14322553
2020,16,125928382,1,11,14332349
2020,5,125999847,1,9,14344250
2020,12,126711098,1,11,14507753
2020,5,125765279,28.42,1,14210795
2020,13,125232129,0,1,14038325
2020,5,125765220,8.23,1,14210785
2020,5,125765228,5.51,1,14210786
2020,16,126640099,0.5,9,14492590
2020,12,126640099,5,9,14492589
2020,5,130619952,22,1,15192104
2020,5,126107411,33.8,1,14413335
2020,16,126286462,1,9,14430962
2020,12,126286462,1.322,1,14430961
2020,5,126056283,19.2,1,14380438
2020,12,126057441,36.9,1,14380625
2020,5,126057469,4.6,1,14380632
2020,12,134161068,30.48,1,16014040
2020,5,126084907,14.05,1,14383793
2020,12,125747847,1,11,14209823
2020,12,126098573,1,11,14413053
2020,5,126098601,1,11,14413063
2020,5,126098628,0.53,1,14413067
2020,12,126132086,622.27,1,14415743
2020,12,125636167,0.01,1,14208711
2020,5,125636186,1,11,14208715
2020,5,125636187,1,11,14208716
2020,12,125803425,1.8,1,14304452
2020,5,125748229,5,1,14209885
2020,5,125765239,28.76,1,14210791
2020,5,125850064,8.7,1,14322546
2020,4,125928355,1,1,14332340
2020,16,125809987,3,9,14304740
2020,5,125809987,177,1,14304739
2020,4,126285377,1,9,14430735
2020,5,126285661,6,1,14430774
2020,5,135115671,99,1,16142406
2020,8,135115671,5,9,16142405
2020,5,135115961,1,1,16142423
2020,17,135116206,1,9,16142452
2020,16,135116206,1,1,16142453
2020,15,135116206,3,9,16142451
2020,12,135117501,,,16147638
2020,12,125928381,1,11,14332348
2020,12,125928339,0.92,1,14332338
2020,5,136969818,2,1,16483260
2020,8,136969861,10,9,16483267
2020,5,136969861,0.32,1,16483268
2020,12,125849826,1,11,14322514
2020,12,126272794,1,1,14429743
2020,5,124415440,6,1,13831147
2020,12,124475939,1,11,13845427
2020,5,131762527,24,1,15498779
2020,16,131762463,1,9,15498766
2020,12,131762463,8,9,15498765
2020,5,131762463,1,9,15498767
2020,12,131762501,,,15498770
2020,12,131762515,3,1,15498773
2020,12,131762527,1.6,1,15498778
2020,18,131762527,,,15498780
2020,16,131762711,1,11,15498806
2020,8,133560671,2,9,15896994
2020,12,133560671,29,1,15896993
2020,4,125999838,1,9,14344246
2020,12,125999838,2,9,14344245
2020,5,125999843,19,1,14344249
2020,16,125999861,1,11,14344256
2020,5,125999872,6,1,14344258
2020,5,125999880,2,1,14344259
2020,12,124205682,1,11,13796563
2020,12,124458349,1,11,13843719
2020,5,124458354,1.1,1,13843722
2020,12,136824724,0,1,16464697
2020,12,125388018,0.42,1,14055929
2020,12,125765113,1,1,14210765
2020,5,125764854,1,11,14210740
2020,11,125765199,1,9,14210781
2020,5,125747000,1,11,14209689
2020,5,125765233,30.21,1,14210789
2020,12,125810023,0,1,14304745
2020,5,125810023,1,1,14304746
2020,17,125810172,1,11,14304768
2020,5,126057488,14.2,1,14380635
2020,5,126058092,20.7,1,14380725
2020,16,135711816,8,1,16251562
2020,12,126058724,1.59,1,14380829
2020,5,126058728,5.6,1,14380830
2020,12,126545994,1,11,14473378
2020,5,126099459,0.2,1,14413176
2020,5,126285754,1.2,1,14430800
2020,12,126287283,0.65,1,14431155
2020,5,126287440,2,1,14431192
2020,8,126329894,10,1,14443908
2020,5,126329939,20,1,14443910
2020,12,126330020,1,1,14443915
2020,12,126330230,1,11,14443955
2020,5,126330234,1,11,14443956
2020,5,126330237,1,11,14443959
2020,5,126330239,1,11,14443961
2020,8,126330570,9,9,14443983
2020,11,126330584,8,9,14443984
2020,12,132468241,8,1,15665383
2020,5,132468464,1,1,15665409
2020,16,126057384,1,11,14380618
2020,17,126057546,1,11,14380649
2020,17,132468653,1,11,15665427
2020,4,132468657,,,15665428
2020,5,132468716,8.7,1,15665431
2020,5,132468756,0,1,15665433
2020,5,126058464,1,11,14380796
2020,12,126058466,1,11,14380798
2020,5,126058468,1,11,14380800
2020,5,132468757,28,1,15665434
2020,12,126058743,0.801,1,14380835
2020,5,132468775,11,1,15665439
2020,11,132468775,0,1,15665438
2020,5,125387707,1,11,14055855
2020,12,125764861,1,11,14210741
2020,5,125775262,1,9,14211482
2020,12,125836867,1,11,14306158
2020,5,125837099,1,11,14306220
2020,5,125837118,1,11,14306240
2020,5,125837119,1,11,14306241
2020,5,125837120,3,1,14306242
2020,4,125850160,0,1,14322555
2020,5,125838327,1,11,14317472
2020,12,125849775,3,9,14322505
2020,5,125849778,30,1,14322508
2020,1,125849842,0,1,14322518
2020,4,125849842,0,1,14322517
2020,18,125849842,,,14322519
2020,12,131763619,0.001,1,15498944
2020,17,131763900,1,11,15498975
2020,5,130600753,3,1,15191280
2020,12,130600777,1,1,15191284
2020,12,130620002,0.6,1,15192111
2020,16,130620002,4,9,15192112
2020,12,130620003,1,9,15192113
2020,16,130620003,1,9,15192114
2020,5,130620003,1,9,15192115
2020,12,130620006,17.3,1,15192116
2020,5,124930257,1,11,13954104
2020,5,124930261,1,11,13954108
2020,12,125748223,0,1,14209884
2020,5,125764918,1,1,14210747
2020,5,124930260,1,11,13954107
2020,18,126130386,,,14415586
2020,4,126130386,1,8,14415585
2020,5,126130386,4,1,14415584
2020,5,126130736,1,11,14415607
2020,5,126331213,0.7,1,14444100
2020,12,126334229,0.34,1,14444575
2020,5,126334229,2.05,1,14444576
2020,17,126334286,1,9,14444592
2020,12,127818812,0,1,14708163
2020,8,127818812,0,1,14708164
2020,2,124391483,0,1,13829939
2020,5,124391499,10.77,1,13829946
2020,5,125902873,1,11,14331075
2020,12,125230484,1,1,14037980
2020,16,135254923,0,1,16164705
2020,12,135254923,2,1,16164704
2020,5,135255119,1,1,16164730
2020,5,126330950,2.1,1,14444047
2020,1,125765109,1.39,1,14210763
2020,16,125765109,1,11,14210764
2020,12,125765114,0.97,1,14210766
2020,5,125765114,2.15,1,14210767
2020,12,125765140,11.04,1,14210772
2020,12,125765142,0.2,1,14210773
2020,12,125775155,7,1,14211469
2020,5,127642416,1,9,14637612
2020,12,127642537,6.5,1,14637616
2020,12,126057629,1,1,14380658
2020,5,134025254,0,1,15982068
2020,12,126074715,1,11,14383200
2020,8,134017812,331,9,15981749
2020,4,126946993,0.02,1,14535324
2020,5,134025386,1,11,15982095
2020,17,126105738,1,9,14413275
2020,12,134025488,1,11,15982107
2020,5,130619946,1,1,15192101
2020,12,130619946,20.296,1,15192102
2020,18,130619946,,,15192103
2020,5,130620041,3,1,15192125
2020,18,130620028,,,15192122
2020,5,130620028,26.92,1,15192121
2020,12,130620028,407.89,1,15192120
2020,5,125849863,2,1,14322520
2020,5,125849869,1,11,14322521
2020,5,125850180,1,11,14322556
2020,12,131809028,0.001,7,15522472
2020,12,131809080,2,1,15522478
2020,12,131809344,0.83,1,15522525
2020,5,125999848,3,1,14344251
2020,12,125999851,1,9,14344252
2020,5,125999854,9,1,14344254
2020,5,126000070,3,1,14344299
2020,17,126631121,3.8,1,14487839
2020,12,130619920,6,1,15192096
2020,5,125387740,19,1,14055860
2020,12,131200120,2.9,1,15353537
2020,2,130600980,2,1,15191338
2020,4,130601004,6,1,15191342
2020,5,130601086,0.7,1,15191359
2020,5,130601247,1,11,15191407
2020,3,130601294,1,9,15191417
2020,12,130601294,0.256,1,15191418
2020,12,130601528,0.001,1,15191505
2020,12,126323810,1,11,14443733
2020,4,126097456,0,1,14412899
2020,5,126098589,0.36,1,14413060
2020,12,126098589,0.26,1,14413059
2020,5,126058720,1.4,1,14380828
2020,5,126074772,1,11,14383211
2020,5,125746999,1,11,14209688
2020,4,125764916,64,1,14210746
2020,12,125775156,1,11,14211470
2020,5,126285650,4.1,1,14430769
2020,1,125810189,0.2,1,14304772
2020,5,126285265,4,1,14430722
2020,12,126287196,6,5,14431108
2020,4,126287487,1,11,14431207
2020,12,126324561,0.2,1,14443871
2020,12,126329591,7.8,1,14443875
2020,16,126330036,1,11,14443919
2020,5,126331052,52.7,1,14444078
2020,5,126334294,1,11,14444594
2020,16,126331181,,,14444097
2020,5,126331203,6.3,1,14444099
2020,5,126331214,16.9,1,14444102
2020,8,126331214,1,9,14444101
2020,12,126334298,1,11,14444597
2020,5,125765195,0.67,1,14210780
2020,5,125764932,8.73,1,14210748
2020,5,127236636,10.5,1,14578405
2020,12,126285307,1,1,14430726
2020,12,126285313,3,1,14430728
2020,5,126287589,80.1,1,14431231
2020,5,126287592,17.8,1,14431232
2020,6,126329712,5,9,14443892
2020,12,126329960,1,11,14443911
2020,5,126330028,12,1,14443916
2020,4,126330034,1,11,14443917
2020,5,126334368,1,11,14444610
2020,5,126629588,0.01,1,14487472
2020,2,125928340,1,9,14332339
2020,5,126323605,1,9,14443702
2020,5,126323605,14.4,1,14443703
2020,12,126323786,1,11,14443727
2020,17,126323788,,,14443728
2020,12,126323804,,,14443732
2020,5,126323851,1,9,14443745
2020,12,126329643,27,1,14443882
2020,8,126329643,3.5,9,14443883
2020,16,126330037,1,11,14443920
2020,5,126331133,8,1,14444092
2020,12,126334058,0.11,1,14444547
2020,5,126334297,1,11,14444596
2020,5,126057356,7.5,1,14380614
2020,5,126058729,2.6,1,14380831
2020,8,126057395,99,9,14380622
2020,12,126057395,3,1,14380623
2020,5,126057569,15.08,1,14380653
2020,5,126058083,0.44,1,14380722
2020,4,126058461,0.5,1,14380794
2020,5,126058465,1,11,14380797
2020,5,126058467,1,11,14380799
2020,5,126535306,1,1,14467333
2020,5,126545014,2.3,1,14473220
2020,5,126535249,0,1,14467327
2020,5,130601369,1,11,15191450
2020,16,130601369,1,11,15191451
2020,17,126548807,1,11,14473609
2020,16,126545990,1,11,14473374
2020,5,126545992,1,11,14473376
2020,5,130620078,1,11,15192129
2020,8,126263843,6,9,14429066
2020,12,126263843,1.3,1,14429067
2020,12,126544992,0.001,1,14473216
2020,5,126545009,3.5,1,14473218
2020,12,126545022,0.3,1,14473221
2020,5,126545667,4,9,14473338
2020,5,126545991,1,11,14473375
2020,4,126545993,1,11,14473377
2020,5,126546931,1.58,1,14473462
2020,2,126546931,3.58,1,14473461
2020,5,126549150,2,1,14477472
2020,5,126098834,89.4,1,14413082
2020,5,126287107,11.4,1,14431088
2020,5,126287427,1,1,14431191
2020,17,134758677,1,11,16095585
2020,16,134758677,1,11,16095584
2020,12,126285436,3.4,1,14430743
2020,12,126286238,0.01,1,14430886
2020,12,126286581,1.27,1,14431006
2020,5,126286612,0.5,1,14431016
2020,5,134758856,1,11,16095615
2020,5,134758856,1,9,16095616
2020,5,127787654,1,11,14683191
2020,16,127787711,1,11,14683212
2020,5,126621055,60,1,14481047
2020,17,126545920,1,11,14473367
2020,5,126286745,1,11,14431036
2020,13,126286745,1,11,14431035
2020,12,126263627,0.001,1,14429043
2020,5,126285449,32,1,14430744
2020,12,126286902,1.2,1,14431058
2020,12,126096702,1,11,14412797
2020,12,126096707,1,11,14412802
2020,5,126130213,1,11,14415583
2020,12,130619940,0.1,1,15192100
2020,12,126286118,2,1,14430856
2020,5,126286153,2.56,1,14430872
2020,2,126286154,0.39,1,14430873
2020,12,126286160,23.9,1,14430874
2020,5,126286176,12,1,14430875
2020,5,126287058,3.5,1,14431076
2020,17,126323598,,,14443701
2020,5,126330869,1,11,14444023
2020,12,126334262,1,11,14444588
2020,5,126098579,1.01,1,14413055
2020,12,126098585,0.15,1,14413057
2020,4,126287635,1,9,14431239
2020,12,126130091,83.9,1,14415577
2020,1,126142589,0.31,1,14416443
2020,5,135055925,1,11,16138380
2020,4,135055939,2,9,16138386
2020,5,126285853,2.8,1,14430821
2020,16,135055939,1,11,16138387
2020,5,126330197,1,11,14443952
2020,5,135055946,374.2,1,16138390
2020,4,135055980,1,7,16138397
2020,12,135055980,5,1,16138398
2020,18,135055980,,,16138399
2020,2,135055995,1,11,16138408
2020,12,135055995,1,11,16138407
2020,2,126330035,1,11,14443918
2020,16,126330038,1,11,14443921
2020,12,135056016,1,3,16138412
2020,2,135056135,1,9,16138436
2020,12,135056150,2,1,16138440
2020,4,135056150,1,1,16138441
2020,17,135056150,1,9,16138442
2020,17,135056163,1,11,16138444
2020,5,135056187,1,11,16138447
2020,12,135056187,1,11,16138446
2020,12,135056197,1,11,16138449
2020,12,135056218,1,11,16138454
2020,4,135056245,1,11,16138468
2020,12,135056268,1,11,16138478
2020,4,126164190,2,1,14418168
2020,5,126099382,10.1,1,14413163
2020,17,126163611,1,11,14418053
2020,5,126263680,1,1,14429059
2020,5,126287174,114,1,14431095
2020,8,126287174,1,11,14431096
2020,5,126323578,0.8,1,14443698
2020,12,126316666,0.92,1,14442827
2020,5,126285260,18,1,14430721
2020,12,126286090,0,1,14430852
2020,12,126286755,6,1,14431045
2020,17,126287326,2,9,14431162
2020,5,126097267,6,1,14412859
2020,12,131395531,99,1,15397560
2020,12,126097428,1,1,14412892
2020,12,126272803,16.11,1,14429744
2020,5,126330218,1,11,14443954
2020,16,126330236,1,11,14443958
2020,12,126330244,1,11,14443966
2020,5,126331060,3.07,1,14444079
2020,5,126334396,1,11,14444617
2020,2,126334398,1,11,14444619
2020,5,126334369,1,9,14444612
2020,5,126334369,18.6,1,14444611
2020,4,126330870,1,11,14444024
2020,5,126334403,1,1,14444620
2020,5,126704904,0,1,14503275
2020,5,126704908,1,1,14503276
2020,12,126704904,0,1,14503274
2020,4,126709583,0.66,1,14507475
2020,12,126709583,0.1,1,14507474
2020,17,126547460,1,11,14473534
2020,12,126287651,1,11,14431242
2020,17,132371908,,,15653705
2020,5,126330269,1,11,14443971
2020,12,126285409,0.2,1,14430742
2020,5,126285627,1,1,14430768
2020,5,126285670,9,1,14430776
2020,4,126285720,0,1,14430789
2020,5,126286124,1,1,14430857
2020,12,126286137,1.08,1,14430867
2020,5,126286515,1.19,1,14430997
2020,5,126286589,1.95,1,14431009
2020,12,126286613,6,1,14431017
2020,5,125590114,8.1,3,14197611
2020,5,126928382,8,1,14532746
2020,5,126927608,0.5,1,14527437
2020,12,124975279,4.109,3,13977473
2020,12,125606372,0.03,1,14199647
2020,5,124348005,2.05,3,13824843
2020,5,134080969,1,9,15999080
2020,5,134080969,0.61,1,15999079
2020,5,134081329,1,9,15999162
2020,5,134081682,1.845,1,15999249
2020,12,134081682,1,9,15999250
2020,12,134081683,3.84,1,15999251
2020,16,134081830,5,9,15999285
2020,18,134081834,,,15999288
2020,17,134081834,1,11,15999286
2020,9,134081834,69,9,15999287
2020,15,127728973,7,9,14673882
2020,12,127728973,14,1,14673881
2020,5,127728973,15,1,14673883
2020,5,134083592,48.89,1,15999641
2020,12,130460528,1,11,15166762
2020,12,130460528,1,1,15166763
2020,12,130463243,7,1,15167025
2020,4,130462155,3,1,15166909
2020,4,124462282,1,11,13840168
2020,12,130463264,534,9,15167030
2020,5,130463264,1.43,1,15167029
2020,18,130463264,,,15167031
2020,5,125133108,0.19,1,13999553
2020,5,125014092,1,11,13997472
2020,12,134007844,0,1,15981160
2020,17,134007921,1,11,15981174
2020,5,134008021,9.4,1,15981187
2020,18,134008021,,,15981188
2020,14,134008021,6,9,15981186
2020,12,125590248,4,1,14197671
2020,12,134017802,24,1,15981747
2020,5,134017830,1.24,3,15981753
2020,5,134017860,0.36,1,15981754
2020,18,134017860,,,15981756
2020,12,134017860,1.84,1,15981755
2020,11,134018558,2.6,1,15981847
2020,5,134018572,25,9,15981848
2020,5,134018605,0,1,15981852
2020,12,134025359,0,1,15982088
2020,4,134025608,1,11,15982120
2020,12,134025608,29,9,15982121
2020,18,134025608,,,15982122
2020,12,134025614,4.98,1,15982127
2020,12,134025870,2,1,15982143
2020,16,134025870,6,9,15982142
2020,5,134025870,2,1,15982144
2020,12,134039695,1,1,15997479
2020,5,125389727,7.5,1,14059853
2020,5,126946354,19,1,14535247
2020,12,125589683,1,11,14197491
2020,5,125589685,1,11,14197493
2020,5,135109545,1,1,16142238
2020,12,124331271,0.61,1,13823734
2020,12,135115118,0,1,16142372
2020,17,135117722,1,11,16147724
2020,12,135117689,1,11,16147705
2020,12,124348006,0.4,1,13824844
2020,4,124368050,1,11,13825310
2020,5,124368079,3765,1,13825315
2020,5,124383150,9,1,13826175
2020,5,124383184,18,1,13826187
2020,12,124383184,0,1,13826186
2020,12,124202495,0,1,13801951
2020,12,136033190,20,9,16322804
2020,5,135118307,5,1,16147852
2020,12,135118307,5,1,16147851
2020,5,133272704,1,11,15849083
2020,5,133272786,1,11,15849089
2020,5,133272806,1,11,15849092
2020,12,133272806,1,1,15849091
2020,16,133272806,13,9,15849093
2020,8,133272972,0,1,15849140
2020,5,133273018,3,1,15849142
2020,5,133273225,0,1,15849162
2020,5,133273279,2,1,15849171
2020,17,133273421,,,15849184
2020,12,133273422,1,1,15849186
2020,16,133273422,18,9,15849185
2020,16,133273425,83,9,15849187
2020,5,133273425,6.8,1,15849188
2020,4,133273425,24.7,1,15849189
2020,5,133273494,3.05,1,15849193
2020,5,124347990,0.4,1,13824840
2020,17,124411928,0.3,1,13827428
2020,5,124461319,46.7,1,13839904
2020,5,124397576,1.7,1,13826799
2020,12,136271666,0,1,16346019
2020,12,126948962,0.14,1,14535664
2020,12,124368072,0,1,13825314
2020,12,124383127,0,1,13826166
2020,5,124383128,0.001,1,13826167
2020,16,124412048,1,9,13827456
2020,5,124412048,2,9,13827455
2020,5,125589737,236,1,14197503
2020,4,125589738,1,1,14197504
2020,4,131908672,5.71,1,15573644
2020,5,131908672,2.29,1,15573645
2020,12,131908691,2,9,15573646
2020,4,131908691,1,9,15573647
2020,5,131909046,142.5,1,15573699
2020,5,131909071,3.66,1,15573703
2020,12,131909114,0,1,15573706
2020,5,131909130,8,9,15573715
2020,8,131909130,3,9,15573714
2020,5,131909130,11,1,15573713
2020,1,131909308,21.8,1,15573738
2020,4,131909308,8.1,1,15573739
2020,5,125154587,1,11,14007476
2020,5,125589727,0,1,14197501
2020,5,125590208,2.21,1,14197651
2020,12,125590299,1,11,14197685
2020,5,125590861,13,1,14197765
2020,4,125590861,5,1,14197766
2020,13,125590861,98,9,14197764
2020,8,124994833,45,9,13978462
2020,5,124994833,70.56,1,13978461
2020,12,124994833,355.02,1,13978460
2020,5,130461642,1,11,15166848
2020,5,130461651,1,1,15166851
2020,17,125394552,1,11,14060481
2020,12,134947189,2,9,16123487
2020,16,134947377,0,1,16123525
2020,12,134947377,0,1,16123526
2020,4,134947614,1,9,16123573
2020,2,132555728,1,1,15702635
2020,5,132555728,1,1,15702634
2020,5,126790840,1,1,14519291
2020,4,132555930,0.08,1,15702663
2020,12,132556160,0,1,15702706
2020,4,132556160,1,1,15702705
2020,12,132556168,1,11,15702707
2020,12,132556581,1.8,1,15702774
2020,17,132556583,1,11,15702778
2020,5,127668567,24.77,3,14639872
2020,5,135109109,1,1,16142178
2020,5,135128737,1.04,1,16148687
2020,12,135134996,0.4,1,16148900
2020,5,124886493,1,3,13927719
2020,17,125589802,1,11,14197510
2020,12,125590889,0.02,1,14197780
2020,5,125590894,0.77,1,14197784
2020,5,124994953,1,11,13978497
2020,5,124994953,4.98,1,13978496
2020,8,127061658,3,9,14556245
2020,12,127061675,1.85,1,14556250
2020,5,126938060,0.5,1,14534906
2020,5,124886494,2,9,13927720
2020,5,124886495,0.01,1,13927721
2020,5,124994807,0.5,1,13978446
2020,5,125389634,1,11,14059824
2020,12,126791786,0.1,1,14519435
2020,12,126948297,1,11,14535572
2020,5,125394555,7,1,14060483
2020,5,124461323,4.1,1,13839905
2020,12,127252176,0.7,1,14579751
2020,12,126790115,8.5,1,14519130
2020,11,125589586,465.9,1,14197478
2020,12,125589917,1,1,14197543
2020,5,125590027,0.2,1,14197583
2020,5,125590199,26,1,14197648
